"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EA","Euro area","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,113.061060235707,,
"EA","Euro area","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,114.053246960007,,
"EA","Euro area","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,115.139058611936,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,116.598046377584,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,117.975262535962,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,119.681604947643,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,121.347458479097,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,121.99449574967,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,124.057516741872,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,126.912255380818,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,114.960601180122,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,115.724913592199,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,117.143850530771,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,118.18116323973,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,119.131185454923,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,120.218976636214,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,120.943298592864,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,121.596523731242,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,122.1375680932,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,122.302453676538,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,122.594378930568,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,122.828078573808,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,122.973449107482,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,123.344239045275,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,123.79655792182,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,124.269214501643,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,116.098321056533,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,117.705352297741,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,118.963893725866,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,120.018966472555,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,120.612217261752,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,121.330227057344,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,121.620516848907,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,122.277286123055,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,121.871825094209,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,122.11996490294,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,122.562625120706,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,122.545540181068,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,125.076682579153,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,126.5562583574,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,121.995628787255,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,125.214719623074,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,127.543347876595,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,129.710015619959,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,132.06958645379,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,132.947613840985,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,135.904784085265,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,137.854169118197,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,141.354346364876,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,144.067193402897,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,147.766291114292,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,153.401019029696,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,159.752832317731,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,168.154862645734,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,103.03382919375,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,103.217665381861,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,103.464685655076,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,103.694445013884,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,103.824107726613,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,103.919580265127,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,104.25794297538,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,104.520591054314,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.215518274485,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,105.803051917499,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,106.055440103365,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,106.436654097992,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,106.807806306541,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.294772249017,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,108.053619135681,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,108.744494501295,,
"JPN","Japan","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,99.2800043991159,,
"JPN","Japan","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,99.2861356318916,,
"JPN","Japan","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,99.2075324866309,,
"JPN","Japan","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,99.2268742038869,,
"JPN","Japan","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,99.2786233622995,,
"JPN","Japan","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,99.2861304383682,,
"JPN","Japan","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,99.3084414879573,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,99.3274243766407,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,99.3103023243854,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,99.2860499108938,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,99.2763028982608,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,99.2610730876525,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,99.2750491681518,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,99.2852497815101,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,104.755521415686,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,105.407975561573,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,105.460187674559,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,105.162188557755,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,105.967027105017,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,106.793510918822,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,108.071036106511,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,110.486117697857,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,113.064019618047,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,112.649555186699,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,114.105357526985,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,113.555207511805,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,114.340962448997,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,117.02344065438,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,135.247211324589,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,135.90395524806,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,136.269664497599,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,136.751580626142,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,137.7453453581,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,142.570283727254,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,147.029790288503,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,155.713416440553,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,168.140294580735,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,180.255380002364,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,190.728908976348,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,204.202143608951,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,219.060575501919,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,240.381787125044,,
"TUR","Turkey","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,286.491493719831,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,161.683829832095,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,161.611051613183,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,161.168947315487,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,161.44971018921,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,161.952838554775,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,162.311076988482,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,162.110775854799,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,161.632864248747,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,163.264025975312,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,167.178884802885,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,171.314712938653,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,177.335088228451,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,181.307798454048,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,182.446951676381,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,183.328565142207,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,183.663867544108,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,184.22721798633,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,182.630958028276,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,180.52334787903,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,179.751288514869,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,180.816844055817,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,183.511328886517,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,187.173998536797,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,187.950502717796,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,194.903986379073,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,201.042278075245,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,208.942030739836,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,216.845673068994,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,220.416019165209,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.175563377137,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,108.329803984213,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,104.450699407827,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,101.474413678427,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,100.194244607551,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,102.469137547995,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,105.198275484922,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,106.803274984135,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.673658029074,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.352441770016,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,108.360607916891,,
"AUS","Australia","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.152898626111,,
"AUS","Australia","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,121.354409035938,,
