"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-0.067,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.134,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.133,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.2,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.1,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.033,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.365,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.133,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.033,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.299,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.265,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.463,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,0.527,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,1.212,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,2.33,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,2.024,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,3.906,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,1.134,,
"2","Large regions","CA1","Atlantic Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,0.383,,
"2","Large regions","CA2","Prairie Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,0.442,,
"2","Large regions","CA2","Prairie Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,0.44,,
"2","Large regions","CA2","Prairie Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,0.365,,
"2","Large regions","CA2","Prairie Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,0.509,,
"2","Large regions","CA2","Prairie Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,0.362,,
"2","Large regions","CA2","Prairie Region (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,0.72,,
